subjects,key,title,authors,covers,latest_revision,revision,type.key,created.type,created.value,last_modified.type,last_modified.value,subtitle,description,first_publish_date,lc_classifications,dewey_number,subject_places,subject_people,description.type,description.value,subject_times
,/works/OL29053191W,Pirate Stew,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL535666A'}}]",,2,2,/type/work,/type/datetime,2022-10-18T05:55:24.708932,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31223022W,Sandman 08 - Worlds' End : Bd. 8,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-04T07:21:00.814592,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL32483073W,Libro Del Cementerio/ the Graveyard Book,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-17T21:02:34.759305,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Fantasy comic books, strips', 'Graphic novels', 'Romans graphiques']",/works/OL28762830W,The dream hunters,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[12877388],2,2,/type/work,/type/datetime,2022-08-28T06:00:18.841272,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,/type/text,"A humble young monk and a magical, shape-changing fox find themselves romantically drawn together, but as their love blooms, the fox learns of a devilish plot to take the monk's life.",
,/works/OL28616043W,Tales of Mystery and Imagination,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10603905A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7840740A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[13217562],3,3,/type/work,/type/datetime,2022-08-17T07:24:04.823226,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28815981W,Psychos,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2787131A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7383746A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL24137A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9107558A'}}]",,3,3,/type/work,/type/datetime,2022-09-18T01:01:11.861234,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28828366W,Neil Gaiman's a Study in Emerald,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3863529A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7633128A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2872020A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T07:19:39.317204,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31341625W,Blood Bank,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7583529A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3027409A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL8225117A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7485067A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL11431059A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1519822A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL8363228A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9365779A'}}]",,2,2,/type/work,/type/datetime,2022-12-06T15:28:20.291884,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34498041W,Absolute Sandman Overture (2023 Edition),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2943948A'}}]",,2,2,/type/work,/type/datetime,2023-02-17T18:29:37.344576,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL31967754W,AMERİKAN TANRILARI,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-10T09:03:43.019897,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29288316W,Sandman núm. 03,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL815884A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL670446A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10828311A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7972109A'}}]",[13537285],3,3,/type/work,/type/datetime,2022-11-11T23:57:30.759247,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29239367W,Interworld,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-10-26T22:17:18.392922,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28826973W,Neil Gaiman's Troll Bridge,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T06:36:47.895827,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
"['Powieść fantastyczna angielska', 'Tłumaczenia polskie']",/works/OL31212717W,Gwiezdny pył,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[13022955],2,2,/type/work,/type/datetime,2022-12-04T03:27:41.117716,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,['1990-']
"['Fiction, science fiction, general', 'Fiction, anthologies (multiple authors)', 'solarpunk']",/works/OL29204484W,Bioluminescent,"[{'author': {'key': '/authors/OL10394934A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7501009A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL10802936A'}, 'type': {'key': '/type/author_role'}}]",,3,3,/type/work,/type/datetime,2022-10-20T01:01:35.151616,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,/type/text,"Solarpunk communities that glow when the sun goes down. Witches on distant planets and future pagans building resilient ecotopias. The search for hope in a better world. Evolution and transformation. Exploration and discovery. The pages of this book are filled with wonders both technological and magical. Conflicts lead to resilience and solutions both internal and community-based. Stories span from the terrestrial to the galactic to the inner-depths of memory and imagination.

Featuring work by Starhawk, Sarena Ulibarri, Wendy N. Wagner, Neil Gaiman, Justine Norton-Kertson, Yasmin Moita, J.D. Harklock, BrightFlame, Pedro Inguez, and more, twenty-two authors take a variety of different paths as they begin to map out the new and budding lunarpunk genre's terrain. Join them in adventures through glowing utopian worlds where people work together and do their best to build a better for us all. Join the, and explore Lunarpunk.",
,/works/OL32372290W,Monkey and Me,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-12-17T06:43:57.184924,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28759674W,Sandman vol. 05,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3132857A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL6456573A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2910854A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7331524A'}}]",,2,2,/type/work,/type/datetime,2022-08-22T12:05:03.214085,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28828915W,Creatures of the Night (Second Edition),"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2022-09-18T07:35:24.977849,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34532681W,Dym i lustra,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",[13332556],2,2,/type/work,/type/datetime,2023-02-23T21:47:38.507991,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
